"","state","abbrev","county","State","stateid","GEOid2","GEOid","constreat"
"409","Georgia","GA","Camden","GA",44,13039,"0500000US13039",0
"410","Georgia","GA","Monroe","GA",44,13207,"0500000US13207",0
"411","Georgia","GA","Taylor","GA",44,13269,"0500000US13269",0
"412","Georgia","GA","Telfair","GA",44,13271,"0500000US13271",0
"413","Georgia","GA","Lowndes","GA",44,13185,"0500000US13185",0
"414","Georgia","GA","Lumpkin","GA",44,13187,"0500000US13187",0
"415","Georgia","GA","Macon","GA",44,13193,"0500000US13193",0
"416","Georgia","GA","Screven","GA",44,13251,"0500000US13251",0
"417","Georgia","GA","Seminole","GA",44,13253,"0500000US13253",0
"418","Georgia","GA","Banks","GA",44,13011,"0500000US13011",0
"419","Georgia","GA","Stephens","GA",44,13257,"0500000US13257",0
"420","Georgia","GA","Stewart","GA",44,13259,"0500000US13259",0
"421","Georgia","GA","Laurens","GA",44,13175,"0500000US13175",0
"422","Georgia","GA","Hart","GA",44,13147,"0500000US13147",0
"423","Georgia","GA","Heard","GA",44,13149,"0500000US13149",0
"424","Georgia","GA","Lincoln","GA",44,13181,"0500000US13181",0
"425","Georgia","GA","Long","GA",44,13183,"0500000US13183",0
"426","Georgia","GA","Jackson","GA",44,13157,"0500000US13157",0
"427","Georgia","GA","Jasper","GA",44,13159,"0500000US13159",0
"428","Georgia","GA","Jeff Davis","GA",44,13161,"0500000US13161",0
"429","Georgia","GA","Madison","GA",44,13195,"0500000US13195",0
"430","Georgia","GA","Marion","GA",44,13197,"0500000US13197",0
"431","Georgia","GA","McDuffie","GA",44,13189,"0500000US13189",0
"432","Georgia","GA","McIntosh","GA",44,13191,"0500000US13191",0
"433","Georgia","GA","Butts","GA",44,13035,"0500000US13035",0
"434","Georgia","GA","Calhoun","GA",44,13037,"0500000US13037",0
"435","Georgia","GA","Dooly","GA",44,13093,"0500000US13093",0
"436","Georgia","GA","Barrow","GA",44,13013,"0500000US13013",0
"437","Georgia","GA","Bartow","GA",44,13015,"0500000US13015",0
"438","Georgia","GA","Ben Hill","GA",44,13017,"0500000US13017",0
"439","Georgia","GA","Berrien","GA",44,13019,"0500000US13019",0
"440","Georgia","GA","Bibb","GA",44,13021,"0500000US13021",0
"441","Georgia","GA","Bleckley","GA",44,13023,"0500000US13023",0
"442","Georgia","GA","Jefferson","GA",44,13163,"0500000US13163",0
"443","Georgia","GA","Jenkins","GA",44,13165,"0500000US13165",0
"444","Georgia","GA","Johnson","GA",44,13167,"0500000US13167",0
"445","Georgia","GA","Spalding","GA",44,13255,"0500000US13255",0
"446","Georgia","GA","Lamar","GA",44,13171,"0500000US13171",0
"447","Georgia","GA","Lanier","GA",44,13173,"0500000US13173",0
"448","Georgia","GA","Franklin","GA",44,13119,"0500000US13119",0
"449","Georgia","GA","Fulton","GA",44,13121,"0500000US13121",0
"450","Georgia","GA","Candler","GA",44,13043,"0500000US13043",0
"451","Georgia","GA","Montgomery","GA",44,13209,"0500000US13209",0
"452","Georgia","GA","Morgan","GA",44,13211,"0500000US13211",0
"453","Georgia","GA","Murray","GA",44,13213,"0500000US13213",0
"454","Georgia","GA","Muscogee","GA",44,13215,"0500000US13215",0
"455","Georgia","GA","Brantley","GA",44,13025,"0500000US13025",0
"456","Georgia","GA","Brooks","GA",44,13027,"0500000US13027",0
"457","Georgia","GA","Bryan","GA",44,13029,"0500000US13029",0
"458","Georgia","GA","Bulloch","GA",44,13031,"0500000US13031",0
"459","Georgia","GA","Burke","GA",44,13033,"0500000US13033",0
"460","Georgia","GA","Forsyth","GA",44,13117,"0500000US13117",0
"461","Georgia","GA","Harris","GA",44,13145,"0500000US13145",0
"462","Georgia","GA","Polk","GA",44,13233,"0500000US13233",0
"463","Georgia","GA","Pulaski","GA",44,13235,"0500000US13235",0
"464","Georgia","GA","Putnam","GA",44,13237,"0500000US13237",0
"465","Georgia","GA","Quitman","GA",44,13239,"0500000US13239",0
"466","Georgia","GA","Rabun","GA",44,13241,"0500000US13241",0
"467","Georgia","GA","Randolph","GA",44,13243,"0500000US13243",0
"468","Georgia","GA","Richmond","GA",44,13245,"0500000US13245",0
"469","Georgia","GA","Coweta","GA",44,13077,"0500000US13077",0
"470","Georgia","GA","Crawford","GA",44,13079,"0500000US13079",0
"471","Georgia","GA","Crisp","GA",44,13081,"0500000US13081",0
"472","Georgia","GA","Jones","GA",44,13169,"0500000US13169",0
"473","Georgia","GA","Dawson","GA",44,13085,"0500000US13085",0
"474","Georgia","GA","DeKalb","GA",44,13089,"0500000US13089",0
"475","Georgia","GA","Decatur","GA",44,13087,"0500000US13087",0
"476","Georgia","GA","Dougherty","GA",44,13095,"0500000US13095",0
"477","Georgia","GA","Douglas","GA",44,13097,"0500000US13097",0
"478","Georgia","GA","Early","GA",44,13099,"0500000US13099",0
"479","Georgia","GA","Echols","GA",44,13101,"0500000US13101",0
"480","Georgia","GA","Effingham","GA",44,13103,"0500000US13103",0
"481","Georgia","GA","Elbert","GA",44,13105,"0500000US13105",0
"482","Georgia","GA","Emanuel","GA",44,13107,"0500000US13107",0
"483","Georgia","GA","Evans","GA",44,13109,"0500000US13109",0
"484","Georgia","GA","Fannin","GA",44,13111,"0500000US13111",0
"485","Georgia","GA","Fayette","GA",44,13113,"0500000US13113",0
"486","Georgia","GA","Floyd","GA",44,13115,"0500000US13115",0
"487","Georgia","GA","Clayton","GA",44,13063,"0500000US13063",0
"488","Georgia","GA","Haralson","GA",44,13143,"0500000US13143",0
"489","Georgia","GA","Pierce","GA",44,13229,"0500000US13229",0
"490","Georgia","GA","Gilmer","GA",44,13123,"0500000US13123",0
"491","Georgia","GA","Carroll","GA",44,13045,"0500000US13045",0
"492","Georgia","GA","Catoosa","GA",44,13047,"0500000US13047",0
"493","Georgia","GA","Charlton","GA",44,13049,"0500000US13049",0
"494","Georgia","GA","Chatham","GA",44,13051,"0500000US13051",0
"495","Georgia","GA","Chattahoochee","GA",44,13053,"0500000US13053",0
"496","Georgia","GA","Chattooga","GA",44,13055,"0500000US13055",0
"497","Georgia","GA","Cherokee","GA",44,13057,"0500000US13057",0
"498","Georgia","GA","Clarke","GA",44,13059,"0500000US13059",0
"499","Georgia","GA","Clay","GA",44,13061,"0500000US13061",0
"500","Georgia","GA","Dade","GA",44,13083,"0500000US13083",0
"501","Georgia","GA","Peach","GA",44,13225,"0500000US13225",0
"502","Georgia","GA","Pickens","GA",44,13227,"0500000US13227",0
"503","Georgia","GA","Pike","GA",44,13231,"0500000US13231",0
"504","Georgia","GA","Whitfield","GA",44,13313,"0500000US13313",0
"505","Georgia","GA","Henry","GA",44,13151,"0500000US13151",0
"506","Georgia","GA","Houston","GA",44,13153,"0500000US13153",0
"507","Georgia","GA","Irwin","GA",44,13155,"0500000US13155",0
"508","Georgia","GA","Worth","GA",44,13321,"0500000US13321",0
"509","Georgia","GA","Cook","GA",44,13075,"0500000US13075",0
"510","Georgia","GA","Newton","GA",44,13217,"0500000US13217",0
"511","Georgia","GA","Oconee","GA",44,13219,"0500000US13219",0
"512","Georgia","GA","Oglethorpe","GA",44,13221,"0500000US13221",0
"513","Georgia","GA","Paulding","GA",44,13223,"0500000US13223",0
"514","Georgia","GA","Washington","GA",44,13303,"0500000US13303",0
"515","Georgia","GA","Wayne","GA",44,13305,"0500000US13305",0
"516","Georgia","GA","Dodge","GA",44,13091,"0500000US13091",0
"517","Georgia","GA","White","GA",44,13311,"0500000US13311",0
"518","Georgia","GA","Turner","GA",44,13287,"0500000US13287",0
"519","Georgia","GA","Twiggs","GA",44,13289,"0500000US13289",0
"520","Georgia","GA","Union","GA",44,13291,"0500000US13291",0
"521","Georgia","GA","Upson","GA",44,13293,"0500000US13293",0
"522","Georgia","GA","Walker","GA",44,13295,"0500000US13295",0
"523","Georgia","GA","Gordon","GA",44,13129,"0500000US13129",0
"524","Georgia","GA","Walton","GA",44,13297,"0500000US13297",0
"525","Georgia","GA","Ware","GA",44,13299,"0500000US13299",0
"526","Georgia","GA","Warren","GA",44,13301,"0500000US13301",0
"527","Georgia","GA","Gwinnett","GA",44,13135,"0500000US13135",0
"528","Georgia","GA","Habersham","GA",44,13137,"0500000US13137",0
"529","Georgia","GA","Wheeler","GA",44,13309,"0500000US13309",0
"530","Georgia","GA","Hancock","GA",44,13141,"0500000US13141",0
"531","Georgia","GA","Clinch","GA",44,13065,"0500000US13065",0
"532","Georgia","GA","Wilcox","GA",44,13315,"0500000US13315",0
"533","Georgia","GA","Wilkes","GA",44,13317,"0500000US13317",0
"534","Georgia","GA","Wilkinson","GA",44,13319,"0500000US13319",0
"535","Georgia","GA","Columbia","GA",44,13073,"0500000US13073",0
"536","Georgia","GA","Glynn","GA",44,13127,"0500000US13127",0
"537","Georgia","GA","Colquitt","GA",44,13071,"0500000US13071",0
"538","Georgia","GA","Grady","GA",44,13131,"0500000US13131",0
"539","Georgia","GA","Greene","GA",44,13133,"0500000US13133",0
"540","Georgia","GA","Coffee","GA",44,13069,"0500000US13069",0
"541","Georgia","GA","Webster","GA",44,13307,"0500000US13307",0
"542","Georgia","GA","Glascock","GA",44,13125,"0500000US13125",0
"543","Georgia","GA","Cobb","GA",44,13067,"0500000US13067",0
"544","Georgia","GA","Hall","GA",44,13139,"0500000US13139",0
"545","Hawaii","HI","Honolulu","HI",82,15003,"0500000US15003",0
"546","Hawaii","HI","Hawaii","HI",82,15001,"0500000US15001",0
"547","Hawaii","HI","Maui","HI",82,15009,"0500000US15009",0
"548","Hawaii","HI","Kauai","HI",82,15007,"0500000US15007",0
"549","Idaho","ID","Clark","ID",63,16033,"0500000US16033",0
"550","Idaho","ID","Blaine","ID",63,16013,"0500000US16013",0
"551","Idaho","ID","Butte","ID",63,16023,"0500000US16023",0
"552","Idaho","ID","Bingham","ID",63,16011,"0500000US16011",0
"553","Idaho","ID","Boundary","ID",63,16021,"0500000US16021",0
"554","Idaho","ID","Washington","ID",63,16087,"0500000US16087",0
"555","Idaho","ID","Benewah","ID",63,16009,"0500000US16009",0
"556","Idaho","ID","Caribou","ID",63,16029,"0500000US16029",0
"557","Idaho","ID","Cassia","ID",63,16031,"0500000US16031",0
"558","Idaho","ID","Custer","ID",63,16037,"0500000US16037",0
"559","Idaho","ID","Boise","ID",63,16015,"0500000US16015",0
"560","Idaho","ID","Clearwater","ID",63,16035,"0500000US16035",0
"561","Idaho","ID","Bear Lake","ID",63,16007,"0500000US16007",0
"562","Idaho","ID","Payette","ID",63,16075,"0500000US16075",0
"563","Idaho","ID","Power","ID",63,16077,"0500000US16077",0
"564","Idaho","ID","Camas","ID",63,16025,"0500000US16025",0
"565","Idaho","ID","Canyon","ID",63,16027,"0500000US16027",0
"566","Idaho","ID","Twin Falls","ID",63,16083,"0500000US16083",0
"567","Idaho","ID","Valley","ID",63,16085,"0500000US16085",0
"568","Idaho","ID","Adams","ID",63,16003,"0500000US16003",0
"569","Idaho","ID","Bannock","ID",63,16005,"0500000US16005",0
"570","Idaho","ID","Madison","ID",63,16065,"0500000US16065",0
"571","Idaho","ID","Minidoka","ID",63,16067,"0500000US16067",0
"572","Idaho","ID","Elmore","ID",63,16039,"0500000US16039",0
"573","Idaho","ID","Bonner","ID",63,16017,"0500000US16017",0
"574","Idaho","ID","Bonneville","ID",63,16019,"0500000US16019",0
"575","Idaho","ID","Owyhee","ID",63,16073,"0500000US16073",0
"576","Idaho","ID","Fremont","ID",63,16043,"0500000US16043",0
"577","Idaho","ID","Shoshone","ID",63,16079,"0500000US16079",0
"578","Idaho","ID","Teton","ID",63,16081,"0500000US16081",0
"579","Idaho","ID","Gooding","ID",63,16047,"0500000US16047",0
"580","Idaho","ID","Idaho","ID",63,16049,"0500000US16049",0
"581","Idaho","ID","Ada","ID",63,16001,"0500000US16001",0
"582","Idaho","ID","Lincoln","ID",63,16063,"0500000US16063",0
"583","Idaho","ID","Lemhi","ID",63,16059,"0500000US16059",0
"584","Idaho","ID","Lewis","ID",63,16061,"0500000US16061",0
"585","Idaho","ID","Oneida","ID",63,16071,"0500000US16071",0
"586","Idaho","ID","Jefferson","ID",63,16051,"0500000US16051",0
"587","Idaho","ID","Gem","ID",63,16045,"0500000US16045",0
"588","Idaho","ID","Franklin","ID",63,16041,"0500000US16041",0
"589","Idaho","ID","Latah","ID",63,16057,"0500000US16057",0
"590","Idaho","ID","Jerome","ID",63,16053,"0500000US16053",0
"591","Idaho","ID","Kootenai","ID",63,16055,"0500000US16055",0
"592","Idaho","ID","Nez Perce","ID",63,16069,"0500000US16069",0
"593","Illinois","","Brown","IL",21,17009,"0500000US17009",0
"594","Illinois","","Cass","IL",21,17017,"0500000US17017",0
"595","Illinois","","Bureau","IL",21,17011,"0500000US17011",0
"596","Illinois","","Clay","IL",21,17025,"0500000US17025",0
"597","Illinois","","Boone","IL",21,17007,"0500000US17007",0
"598","Illinois","","Jo Daviess","IL",21,17085,"0500000US17085",0
"599","Illinois","","Johnson","IL",21,17087,"0500000US17087",0
"600","Illinois","IL","Kane","IL",21,17089,"0500000US17089",0
"601","Illinois","IL","Clinton","IL",21,17027,"0500000US17027",0
"602","Illinois","","Carroll","IL",21,17015,"0500000US17015",0
"603","Illinois","","Henderson","IL",21,17071,"0500000US17071",0
"604","Illinois","IL","Champaign","IL",21,17019,"0500000US17019",0
"605","Illinois","IL","Christian","IL",21,17021,"0500000US17021",0
"606","Illinois","","Clark","IL",21,17023,"0500000US17023",0
"607","Illinois","","Coles","IL",21,17029,"0500000US17029",0
"608","Illinois","","Logan","IL",21,17107,"0500000US17107",0
"609","Illinois","","Macon","IL",21,17115,"0500000US17115",0
"610","Illinois","","Bond","IL",21,17005,"0500000US17005",0
"611","Illinois","","Cook","IL",21,17031,"0500000US17031",0
"612","Illinois","IL","Crawford","IL",21,17033,"0500000US17033",0
"613","Illinois","","Cumberland","IL",21,17035,"0500000US17035",0
"614","Illinois","","Calhoun","IL",21,17013,"0500000US17013",0
"615","Illinois","","Hardin","IL",21,17069,"0500000US17069",0
"616","Illinois","","Knox","IL",21,17095,"0500000US17095",0
"617","Illinois","","Henry","IL",21,17073,"0500000US17073",0
"618","Illinois","","Iroquois","IL",21,17075,"0500000US17075",0
"619","Illinois","IL","Jackson","IL",21,17077,"0500000US17077",0
"620","Illinois","","Livingston","IL",21,17105,"0500000US17105",0
"621","Illinois","","Jefferson","IL",21,17081,"0500000US17081",0
"622","Illinois","","Adams","IL",21,17001,"0500000US17001",0
"623","Illinois","IL","Alexander","IL",21,17003,"0500000US17003",0
"624","Illinois","IL","Franklin","IL",21,17055,"0500000US17055",0
"625","Illinois","","Fulton","IL",21,17057,"0500000US17057",0
"626","Illinois","","Gallatin","IL",21,17059,"0500000US17059",0
"627","Illinois","","Kankakee","IL",21,17091,"0500000US17091",0
"628","Illinois","","Kendall","IL",21,17093,"0500000US17093",0
"629","Illinois","","Hamilton","IL",21,17065,"0500000US17065",0
"630","Illinois","","La Salle","IL",21,17099,"0500000US17099",0
"631","Illinois","IL","Lake","IL",21,17097,"0500000US17097",0
"632","Illinois","","Lawrence","IL",21,17101,"0500000US17101",0
"633","Illinois","","Lee","IL",21,17103,"0500000US17103",0
"634","Illinois","IL","Vermilion","IL",21,17183,"0500000US17183",0
"635","Illinois","","Wabash","IL",21,17185,"0500000US17185",0
"636","Illinois","","Warren","IL",21,17187,"0500000US17187",0
"637","Illinois","","Jersey","IL",21,17083,"0500000US17083",0
"638","Illinois","","Saline","IL",21,17165,"0500000US17165",0
"639","Illinois","","Sangamon","IL",21,17167,"0500000US17167",0
"640","Illinois","","Schuyler","IL",21,17169,"0500000US17169",0
"641","Illinois","","Scott","IL",21,17171,"0500000US17171",0
"642","Illinois","","Shelby","IL",21,17173,"0500000US17173",0
"643","Illinois","","Hancock","IL",21,17067,"0500000US17067",0
"644","Illinois","IL","Piatt","IL",21,17147,"0500000US17147",0
"645","Illinois","","Pike","IL",21,17149,"0500000US17149",0
"646","Illinois","","Pope","IL",21,17151,"0500000US17151",0
"647","Illinois","","Jasper","IL",21,17079,"0500000US17079",0
"648","Illinois","","Putnam","IL",21,17155,"0500000US17155",0
"649","Illinois","","Randolph","IL",21,17157,"0500000US17157",0
"650","Illinois","","Fayette","IL",21,17051,"0500000US17051",0
"651","Illinois","IL","Washington","IL",21,17189,"0500000US17189",0
"652","Illinois","","Macoupin","IL",21,17117,"0500000US17117",0
"653","Illinois","IL","Madison","IL",21,17119,"0500000US17119",0
"654","Illinois","IL","De Witt","IL",21,17039,"0500000US17039",0
"655","Illinois","","DeKalb","IL",21,17037,"0500000US17037",0
"656","Illinois","IL","St. Clair","IL",21,17163,"0500000US17163",0
"657","Illinois","","Stark","IL",21,17175,"0500000US17175",0
"658","Illinois","IL","Stephenson","IL",21,17177,"0500000US17177",0
"659","Illinois","","Tazewell","IL",21,17179,"0500000US17179",0
"660","Illinois","","Union","IL",21,17181,"0500000US17181",0
"661","Illinois","","Edgar","IL",21,17045,"0500000US17045",0
"662","Illinois","","Edwards","IL",21,17047,"0500000US17047",0
"663","Illinois","IL","Pulaski","IL",21,17153,"0500000US17153",0
"664","Illinois","IL","Ford","IL",21,17053,"0500000US17053",0
"665","Illinois","","Montgomery","IL",21,17135,"0500000US17135",0
"666","Illinois","","Morgan","IL",21,17137,"0500000US17137",0
"667","Illinois","","Greene","IL",21,17061,"0500000US17061",0
"668","Illinois","","Grundy","IL",21,17063,"0500000US17063",0
"669","Illinois","","Peoria","IL",21,17143,"0500000US17143",0
"670","Illinois","","Perry","IL",21,17145,"0500000US17145",0
"671","Illinois","IL","Massac","IL",21,17127,"0500000US17127",0
"672","Illinois","","Douglas","IL",21,17041,"0500000US17041",0
"673","Illinois","IL","DuPage","IL",21,17043,"0500000US17043",0
"674","Illinois","","McLean","IL",21,17113,"0500000US17113",0
"675","Illinois","","Mcdonough","IL",21,17109,"0500000US17109",0
"676","Illinois","IL","Effingham","IL",21,17049,"0500000US17049",0
"677","Illinois","","Richland","IL",21,17159,"0500000US17159",0
"678","Illinois","","Rock Island","IL",21,17161,"0500000US17161",0
"679","Illinois","","Wayne","IL",21,17191,"0500000US17191",0
"680","Illinois","","White","IL",21,17193,"0500000US17193",0
"681","Illinois","IL","Marion","IL",21,17121,"0500000US17121",0
"682","Illinois","","Marshall","IL",21,17123,"0500000US17123",0
"683","Illinois","","Mason","IL",21,17125,"0500000US17125",0
"684","Illinois","IL","Will","IL",21,17197,"0500000US17197",0
"685","Illinois","IL","Williamson","IL",21,17199,"0500000US17199",0
"686","Illinois","IL","McHenry","IL",21,17111,"0500000US17111",0
"687","Illinois","IL","Winnebago","IL",21,17201,"0500000US17201",0
"688","Illinois","","Woodford","IL",21,17203,"0500000US17203",0
"689","Illinois","","Menard","IL",21,17129,"0500000US17129",0
"690","Illinois","","Monroe","IL",21,17133,"0500000US17133",0
"691","Illinois","","Ogle","IL",21,17141,"0500000US17141",0
"692","Illinois","","Whiteside","IL",21,17195,"0500000US17195",0
"693","Illinois","","Moultrie","IL",21,17139,"0500000US17139",0
"694","Illinois","","Mercer","IL",21,17131,"0500000US17131",0
"695","Indiana","IN","Franklin","IN",22,18047,"0500000US18047",0
"696","Indiana","IN","Fountain","IN",22,18045,"0500000US18045",0
"697","Indiana","IN","Newton","IN",22,18111,"0500000US18111",0
"698","Indiana","IN","Noble","IN",22,18113,"0500000US18113",0
"699","Indiana","IN","St. Joseph","IN",22,18141,"0500000US18141",0
"700","Indiana","IN","Henry","IN",22,18065,"0500000US18065",0
"701","Indiana","IN","Howard","IN",22,18067,"0500000US18067",0
"702","Indiana","IN","Huntington","IN",22,18069,"0500000US18069",0
"703","Indiana","IN","Ohio","IN",22,18115,"0500000US18115",0
"704","Indiana","IN","Carroll","IN",22,18015,"0500000US18015",0
"705","Indiana","IN","Cass","IN",22,18017,"0500000US18017",0
"706","Indiana","IN","Clark","IN",22,18019,"0500000US18019",0
